1,1,0,15.32258064516129,1
0,0,0,15.436105476673427,1
1,0,0,15.896103896103897,1
0,0,0,15.104602510460252,1
1,0,0,15.330459770114942,1
1,0,0,15.681818181818182,1
1,0,0,15.627240143369177,1
1,1,0,15.05050505050505,1
1,0,0,15.121951219512194,1
1,0,0,15.260115606936415,1
1,0,0,15.252525252525253,1
1,3,0,16.166666666666668,1
1,0,0,15.191256830601091,1
1,0,0,15.479204339963834,1
1,0,0,15.80908032596042,1
1,3,0,14.787234042553193,1
1,0,0,14.978902953586497,1
1,0,0,16.0613810741688,1
0,0,0,14.861660079051385,1
1,0,0,16.02122015915119,1
1,0,0,15.836177474402731,1
1,0,0,16.109422492401215,1
0,0,0,15.884057971014494,1
1,0,0,15.857142857142856,1
1,0,0,16.164383561643834,1
1,0,0,14.958904109589042,1
1,0,0,14.69135802469136,1
1,1,0,15.740740740740742,1
1,0,0,15.72289156626506,1
1,0,0,15.612244897959185,1
1,0,0,15.421686746987952,1
1,0,0,18.0,1
1,0,0,14.968553459119496,1
1,0,0,15.826377295492486,1
1,0,0,15.826086956521738,1
1,2,0,16.04892966360856,1
1,0,1,14.621212121212121,1
0,0,0,15.452538631346577,1
1,0,0,15.24390243902439,1
1,0,0,16.018957345971565,1
1,0,0,15.5,1
1,0,0,15.333333333333334,1
1,0,0,15.276190476190477,1
1,0,0,15.481481481481481,1
1,0,0,14.093264248704662,1
1,0,0,14.545454545454547,1
1,0,0,15.653923541247485,1
1,0,0,15.971563981042653,1
1,0,0,15.328185328185329,1
1,0,0,16.109422492401215,1
1,0,0,15.859872611464969,1
1,0,0,16.018957345971565,1
1,0,1,15.584415584415584,1
1,0,0,15.619047619047619,1
1,0,1,16.053811659192824,1
1,0,0,15.443037974683545,1
1,0,0,15.819209039548024,1
1,1,0,15.65600882028666,1
1,0,0,16.0,1
1,0,0,15.399361022364218,1
1,0,0,16.352941176470587,1
1,0,0,15.458515283842795,1
1,0,0,15.227817745803359,1
1,0,0,14.367346938775508,1
1,0,0,15.267489711934157,1
1,0,0,15.506607929515418,1
1,1,0,14.98477157360406,1
1,1,0,15.458937198067632,1
1,0,0,15.844594594594595,1
1,0,0,15.085995085995085,1
1,0,0,16.18364418938307,1
1,0,0,15.48281505728314,1
1,3,0,15.072463768115941,1
1,0,0,15.344827586206897,1
0,0,0,15.202156334231807,1
1,0,0,15.051546391752577,1
1,0,0,13.600000000000001,1
1,0,0,15.966785290628707,1
1,1,0,14.886075949367088,1
0,0,0,15.0,1
1,0,0,15.361216730038024,1
1,0,0,15.18796992481203,1
1,0,0,15.573770491803279,1
1,0,0,15.742296918767506,1
1,0,0,15.845697329376856,1
1,0,0,15.655430711610487,1
1,0,0,15.820895522388058,1
1,0,0,15.473684210526315,1
1,0,0,15.09090909090909,1
1,0,0,16.03112840466926,1
1,0,0,15.833333333333332,1
1,3,0,15.905621096460791,1
1,0,0,14.738916256157635,1
1,0,0,15.700934579439252,1
1,0,0,15.412844036697248,1
1,1,0,15.52511415525114,1
1,0,0,16.02968460111317,1
1,0,0,15.714285714285714,1
1,1,0,14.565916398713828,1
1,1,0,15.961227786752827,1
1,0,0,16.124031007751938,1
1,0,0,15.802469135802468,1
1,0,0,16.03174603174603,1
1,0,0,15.31135531135531,1
1,0,0,15.555555555555555,1
1,0,0,15.420875420875422,1
1,0,0,15.844155844155845,1
1,0,0,15.69023569023569,1
1,0,0,15.84,1
1,0,0,15.936352509179928,1
1,1,0,13.88888888888889,1
1,0,0,14.916067146282973,1
1,0,0,15.91687041564792,1
1,0,0,16.363636363636363,1
1,0,0,16.280701754385966,1
1,0,0,14.509803921568627,1
1,0,0,15.623268698060942,1
1,1,0,16.019900497512438,1
1,0,0,15.925925925925926,1
1,0,0,12.580645161290322,1
1,0,0,15.88089330024814,1
1,0,0,15.555555555555555,1
1,0,0,15.504322766570606,1
1,0,0,15.833333333333332,1
1,0,0,15.818882466281309,1
1,0,0,15.481171548117153,1
1,0,0,16.047430830039527,1
1,0,0,15.700712589073634,1
1,0,0,13.96078431372549,1
1,0,0,16.24413145539906,1
1,0,1,16.05504587155963,1
1,0,0,15.206611570247935,1
1,0,0,16.200000000000003,1
1,0,0,15.850340136054422,1
1,0,0,16.114285714285714,1
1,2,0,15.218508997429305,1
1,3,0,15.746835443037973,1
1,0,0,15.809523809523808,1
1,0,0,15.86912065439673,1
1,0,0,15.931558935361217,1
1,0,0,15.567970204841712,1
1,0,0,15.730337078651687,1
1,0,0,15.646817248459959,1
1,2,0,15.990888382687928,1
1,0,0,15.849056603773587,1
1,2,0,16.12,1
1,0,0,15.559633027522937,1
1,0,0,16.0,1
0,0,0,15.271512113617376,1
0,0,0,15.271512113617376,1
0,0,0,16.114206128133706,1
0,0,0,16.084262701363073,1
0,0,0,16.508230072128722,1
0,0,0,15.63937184520471,1
0,0,0,15.63937184520471,1
0,0,0,15.421567936888074,1
0,0,0,15.424229632756436,1
0,0,0,15.070945945945946,1
0,0,0,15.070945945945946,1
0,0,0,15.098582369235782,1
0,0,0,15.098582369235782,1
0,0,0,14.89217184581423,1
0,0,0,14.89217184581423,1
0,0,0,14.829907866761163,1
0,0,0,14.829907866761163,1
0,0,0,14.868242734527932,1
1,0,0,16.395939086294415,1
1,0,0,15.6838905775076,1
1,0,0,16.332518337408313,1
1,2,0,14.671052631578947,1
1,0,0,14.935064935064934,1
1,1,0,15.812807881773399,1
1,1,0,15.812807881773399,1
1,4,1,15.94713656387665,1
1,0,0,14.285714285714286,1
0,0,0,16.4412491574927,1
0,0,0,16.4412491574927,1
0,0,0,16.4412491574927,1
0,0,0,16.4412491574927,1
0,0,0,16.483275452385303,1
0,0,0,16.483275452385303,1
0,0,0,16.483275452385303,1
0,0,0,16.508230072128722,1
0,0,0,16.508230072128722,1
0,0,0,16.508230072128722,1
0,0,0,16.508230072128722,1
0,0,0,16.508230072128722,1
0,0,0,15.611448395490026,1
0,0,0,15.611448395490026,1
1,0,0,15.924764890282132,1
0,0,0,15.765479452054795,1
0,0,0,15.711506031910753,1
0,0,0,15.166596372838466,1
0,0,0,15.221716405327939,1
0,0,0,15.711506031910753,1
0,0,0,14.550831792975972,1
0,0,0,14.550831792975972,1
0,0,0,15.166596372838466,1
0,0,0,15.221716405327939,1
0,0,0,15.21658520141581,1
0,0,0,15.21658520141581,1
0,0,0,15.016693024073097,1
0,0,0,15.016693024073097,1
1,0,0,15.625,1
1,0,0,15.625,1
1,0,0,15.625,1
1,0,0,15.654952076677315,1
1,0,0,16.135265700483092,1
0,0,0,14.742268041237114,1
0,0,0,14.98820754716981,1
0,0,0,14.46800731261426,1
0,0,0,14.019452612531103,1
0,0,0,15.104346461635023,1
0,0,0,15.582481751824817,1
0,0,0,15.296938399114717,1
1,1,0,15.982142857142858,1
1,1,0,16.07734806629834,1
1,1,0,15.909090909090908,1
0,0,0,15.46029298380879,1
0,0,0,14.646589902568646,1
0,0,0,15.230694511898982,1
0,0,0,14.918061066068656,1
0,0,0,14.855945521215297,1
0,0,0,14.67942929384143,1
0,0,0,14.557573737710381,1
0,0,0,14.131176999101527,1
0,0,0,15.421686746987952,1
1,0,0,17.142857142857142,1
0,0,0,16.592007026789634,1
0,0,0,16.592007026789634,1
0,0,0,16.592007026789634,1
0,0,0,16.592007026789634,1
0,0,0,16.592007026789634,1
0,0,0,16.592007026789634,1
0,0,0,16.583614864864863,1
